address,lendedUsd,nbOfLiquidations,usdLostToLiquidations
0x5a9d…1ca6,124.41039022362843,0,0
0x5aa5…dcd8,444.18872462671715,6,628.4596403275489
0x5aad…452e,8750.186279404581,0,0
0x5ab6…bb61,54564.84085553234,0,0
0x5ad7…15e0,809.0125866474667,0,0
0x5ade…f5ea,65243.90882700201,0,0
0x5ae3…a2f1,185.56587457857324,8,2205.1709062415807
0x5ae3…b794,176144.864881,0,0
0x5aea…ef3c,4309.5336258500765,0,0
0x5b07…26ed,585.0781784036262,3,141.68269857531902
0x5b07…6888,183016.9696981924,0,0
0x5b0f…38ea,156.853902,0,0
0x5b0f…b7bb,2228.821033433242,0,0
0x5b10…c3ee,248.13569037895505,0,0
0x5b14…4acb,3184.3668835289163,0,0
0x5b1f…830b,112.65602,1,5.63814621
0x5b23…f54c,72643.05590449086,0,0
0x5b27…8426,34672.3195956761,0,0
0x5b29…6f6a,21906.316607764213,2,2700.7422101826855
0x5b2d…df1c,170326.84742808001,0,0
0x5b34…42c7,330183.03149261844,0,0
0x5b42…f588,1880731.97183382,0,0
0x5b4e…ad0a,39676.9656380962,0,0
0x5b4e…9970,10239.52428788675,5,5190.029207319742
0x5b61…44c5,310106.2192742768,8,116635.05520389049
0x5b67…27c5,5877.695279520114,0,0
0x5b79…e94f,729.5865869187407,1,25.263376310001266
0x5b82…f2a8,129376.41957773348,0,0
0x5b86…7d5c,8618.490823586468,0,0
0x5b90…2b8e,1650.978543283883,0,0
0x5ba1…570b,681.8010926702282,1,16.858791824558956
0x5ba3…44d8,45164.85935708868,0,0
0x5bb0…909e,698.1886517819552,0,0
0x5bb6…ed56,29835.58637588471,0,0
0x5bb7…d534,41090.291149,0,0
0x5bbd…8510,5283.131338508426,0,0
0x5bc0…c173,124.77384089933139,0,0
0x5bd4…70df,6539.913435495645,0,0
0x5bdb…4905,40374.465311275664,3,1755.4800848319833
0x5bf1…6ef3,6000,0,0
0x5bf8…b6a2,427.09384752177345,0,0
0x5c01…f23c,259.32998478854915,19,1017.1539729529837
0x5c02…52d0,13965.34734874804,6,1712.565324116943
0x5c04…dc62,5943.522755821979,0,0
0x5c08…1783,3832.40085534249,0,0
0x5c0d…2187,128978.54623627156,0,0
0x5c17…86d3,578.38550976004,0,0
0x5c26…240d,20713.19535939685,0,0
0x5c2b…30df,44945.65317899951,0,0
0x5c2b…e167,139246.44774099998,4,10058.403379920368
0x5c35…b0dd,5098.418780999999,0,0
0x5c43…e39b,287.9118181880972,3,69.247032035
0x5c4b…cff0,146265.61768956698,0,0
0x5c72…74ef,21686.230097508746,0,0
0x5c7f…534e,52224.25343098136,0,0
0x5c81…8699,4637.223644086574,0,0
0x5c8e…66d1,21029.76369707671,1,614.440076167565
0x5c95…d69d,121.01316999999999,0,0
0x5ca1…482e,131.84794754641663,0,0
0x5cac…1afb,1649.930674,0,0
0x5cad…0a69,415000,0,0
0x5cc0…895c,62914.63603195928,0,0
0x5cd4…04b9,255.00911842754795,6,539.567338484679
0x5cef…934d,740547.3060796969,1,951.3455207782523
0x5d03…0009,247.28026299207045,4,121.29558672085122
0x5d0a…c539,22195.210712656317,0,0
0x5d16…b6f4,824.0674651886001,0,0
0x5d2c…70af,165.0978543283883,0,0
0x5d38…e5ae,230247.35068756534,0,0
0x5d3d…13a0,550048.3872538703,1,4021.189761565403
0x5d3f…fd7c,3754635.736837205,0,0
0x5d42…d435,2619.8632170185942,3,415.9957583775
0x5d47…2c69,8226.084877794123,0,0
0x5d62…3bee,165.0978543283883,0,0
0x5d7b…0b75,302.423644208747,5,289.064415885
0x5d7d…bca3,6603.914173135532,0,0
0x5d7f…630a,526673.4492091743,0,0
0x5d80…1f16,152.13463971778467,0,0
0x5d84…c357,286.18081911470284,7,1727.8150231525326
0x5d8c…0782,648429.8197980904,0,0
0x5d90…c2c0,58985.424812,0,0
0x5d91…862e,126.44701610093512,3,27.5899114575
0x5d93…60cf,20006.680002559442,0,0
0x5dab…5820,1789.7686086125004,1,23.010427965
0x5daf…8406,122.61919732387793,10,38682.48099046552
0x5db1…f292,190334.51175552447,0,0
0x5dbd…6b9c,36816.460605058455,0,0
0x5dc1…b54d,172.69368981704176,0,0
0x5df0…371e,980.8373114595753,0,0
0x5df4…3557,15332.006488003442,0,0
0x5df6…0976,23278.797460302754,0,0
0x5df8…030d,82548.92716419416,0,0
0x5e04…6e02,3087330.228535584,0,0
0x5e0b…1ed4,1329.427279904168,1,87.87355294121583
0x5e12…5195,396.234850388132,0,0
0x5e29…e28b,16479.127736330687,0,0
0x5e37…b344,713690.3072368472,0,0
0x5e49…7413,891499.7298321419,0,0
0x5e6a…c4c6,24872.828313559337,0,0
0x5e74…e12b,202.66896563629075,0,0
0x5e75…2bc8,8254.892716419416,0,0
0x5e7e…6b4c,134.63495816494074,0,0
0x5e86…eed4,36436.30519890284,0,0
0x5e89…d7d1,3069811.3768623113,0,0
0x5e93…313f,45888.01418227638,0,0
0x5e94…9bb6,7519.925917930462,0,0
0x5e98…5c25,439.8539295530635,6,2052.1868241
0x5e99…01e9,769.4891742479457,5,753.0446456590957
0x5ea1…af2c,3998396.6288108057,0,0
0x5ec2…b6f9,152.1956144134703,0,0
0x5ec5…0f20,165.0978543283883,0,0
0x5ec6…279b,2999966.51158387,0,0
0x5ecf…b030,401785.0869363177,0,0
0x5ee4…aeb3,110131.85975599999,0,0
0x5eee…689f,145.28611180898173,0,0
0x5f02…f79f,331.18413857142997,0,0
0x5f0d…5f67,29819.418348367413,0,0
0x5f2d…0c6b,16706.020507826608,0,0
0x5f31…10ed,278.13259433578145,4,84.3763345728404
0x5f37…5e8d,3301.957086567766,0,0
0x5f3d…0190,82544.35379706019,0,0
0x5f42…c65a,2273.5962481135866,0,0
0x5f55…39d3,2231.3669753346935,0,0
0x5f7e…50f6,742306.6491265614,0,0
0x5f80…ef8a,283.708415,0,0
0x5f85…acb0,663.9627352716419,0,0
0x5f8a…269d,95161.68355894499,0,0
0x5fa7…5a1a,20739.920925272312,0,0
0x5fae…b999,412.74463582097076,0,0
0x5fbf…a7dd,784.2148080598445,0,0
0x5fc6…0414,231275.86787201354,0,0
0x5ff4…1541,4416.373054127732,0,0
0x5ff9…812d,81010.67751567067,0,0
0x5ff9…510f,8676.564869282885,0,0
0x600f…62b1,6200.569598686397,0,0
0x6010…fc06,3167.646640974698,7,4270.516395325527
0x602f…a38f,2537701.6406893656,0,0
0x6030…7201,36663.65767855213,0,0
0x6030…b8d9,289.7467345489,0,0
0x6031…b9e4,8364.730040264669,0,0
0x6036…f870,2151.580431,0,0
0x603a…8fb8,284.4499431631574,0,0
0x603b…c31d,1998324.5061815477,0,0
0x603c…f208,22653.435471,0,0
0x6042…6ee4,44938.38707368912,0,0
0x6044…8ba1,590.0617134064099,0,0
0x6049…8a6d,64193.297438999994,0,0
0x6057…5333,526.4347826799192,0,0
0x6072…8f34,109.66576249241122,4,71.92449496798191
0x6072…078b,324606.8750344703,0,0
0x6073…1c4b,16358.321686484429,6,4459.456291481277
0x6076…b5ac,163.44687578510442,0,0
0x6091…7237,10774.583184193527,0,0
0x6094…b263,340.64230936969756,6,922.8972753503454
0x6096…aff2,606.8278121851918,1,34.03307599916314
0x609a…6fda,28077.474107180133,0,0
0x60a1…376f,37442.17715153239,0,0
0x60a2…6b29,152.91155941573712,0,0
0x60a6…4088,822979.4067695136,0,0
0x60d1…261b,8164.74007626579,3,1242.6295231068798
0x60df…2a68,79626.56208677049,0,0
0x60e2…fb4c,47636.13645599052,1,908.1083736484667
0x60ee…717d,916094.984424725,1,546256.5474082817
0x60f2…1086,818.4485465727021,0,0
0x6103…8cc3,30721.338489599406,6,6129.129864375
0x610e…7c56,8202.198076812625,0,0
0x611d…70d4,112.70210517607937,2,16.564339196981443
0x611f…f250,12452.582566169469,0,0
0x6123…97c1,1094.6647394895956,0,0
0x6150…0d26,186.9664879947608,0,0
0x6155…39ed,378.04453893399875,5,407.1651739981638
0x615c…dda2,7954.542234901489,0,0
0x6165…8158,534.979039,1,19.918311975
0x6167…d7e7,137.07201569392836,11,362.0835551189964
0x616a…4bf4,981.79360744528,0,0
0x616e…db0f,101.99999899999999,0,0
0x6186…eefd,60847.05379571403,0,0
0x6187…e7bc,6633.18512581653,0,0
0x6191…1e2b,516.23921080658,0,0
0x6193…4261,7128.7221011104575,0,0
0x619a…2758,875.663474,0,0
0x619f…eee6,1515.3003832329775,5,1524.047845151747
0x61b7…17c1,281.60572900681063,6,554.288012241424
0x61be…b7de,1795.1595286872669,0,0
0x61d1…0982,409.3053174034161,0,0
0x61d2…6d32,111457.73684164361,0,0
0x61d9…e47d,165.09787085247004,0,0
0x61e3…6978,19811.746152474112,0,0
0x61e5…081f,960.1519644000921,0,0
0x61ec…4c80,11824.166459130822,8,14550.615740682195
0x620b…30bc,166.7488328716722,0,0
0x6211…8218,337.75302424986177,4,239.87348354555382
0x6224…f9b5,20796.45206409222,0,0
0x622c…0c62,323591.79448364105,0,0
0x623d…3529,2056.304914714459,0,0
0x6246…cad7,1155685.0179375026,0,0
0x6248…4b86,119.86673202331136,1,4.093264199030534
0x6249…251c,1242216.0694379397,1,50835.72554411315
0x624e…13dc,632480.3177762493,0,0
0x625d…d09c,1407.8662056988323,5,112.15422646346005
0x6265…1f4c,875822.740951746,0,0
0x6266…49f3,224.89367459871292,0,0
0x6273…f20e,1672.1056057902058,0,0
0x627c…e319,490764.7439531074,0,0
0x6282…234b,104102.77357622702,1,2369.4721351875
0x62a6…1127,36644.75776243599,0,0
0x62ba…1a63,19307.008492002016,0,0
0x62bc…4d80,13647.093183404062,0,0
0x62c1…f7f1,165.25989379451437,6,124.12479925583739
0x62c3…7e7f,5946.737976177666,2,646.7641294274999
0x62d2…9292,18654.520129927518,0,0
0x62d7…fa40,1967.0918054287238,3,430.30011646511593
0x62db…c736,165.0978543283883,0,0
0x62de…0a4f,686.6741780087755,1,36.0435449535559
0x62e2…29d6,770.9667329998005,4,301.9075813676179
0x62ec…d2fc,205.61319504680486,18,558.0189219959448
0x62ed…0490,65298.96348822543,0,0
0x62f3…bd45,1399.248235309464,0,0
0x62f7…497a,3000,0,0
0x630d…c093,320482.09434,0,0
0x6315…7bb3,180.5939066948866,0,0
0x6315…f3c6,165.0978543283883,0,0
0x631e…335b,33404.117943,1,1269.858993255
0x6329…dfec,429.2544212538096,0,0
0x6337…abf3,463.0920818385434,0,0
0x635a…5597,16321.942722727643,0,0
0x635a…6bf3,753.0557527597282,0,0
0x635e…e862,68653.78125851967,0,0
0x6360…c997,32974.33291017514,0,0
0x6370…deac,165.0978543283883,0,0
0x6375…502a,4983.542249644594,0,0
0x637c…58de,57197.55772067145,0,0
0x6386…01b8,1816.0763976122714,0,0
0x6388…d84b,182.37337424532336,0,0
0x639d…a480,140654.42642530665,1,4769.805703116812
0x63a7…c4fd,112.62247430044967,4,84.35445699388016
0x63a7…981c,172.92473707390008,7,90.64480294307741
0x63a8…1405,1671.0369217363516,0,0
0x63af…819e,2802.3800532823766,5,3553.584105849498
0x63b6…3dad,914.0772538536685,1,25.92089118
0x63bd…e982,1750.592755188254,0,0
0x63be…c9a7,95104.49909911398,0,0
0x63c1…436f,1478.7636285971819,8,23125.642542018988
0x63d0…b587,368.25245576277825,0,0
0x63d5…51c4,40474.25317134012,0,0
0x63d5…2c60,168.87245846414467,7,1184.9654089099845
0x63e6…f306,1650.978543283883,0,0
0x63e8…590f,10504.541238913664,0,0
0x63eb…a73a,3519.316860773728,0,0
0x63ec…3680,400.78407807709493,0,0
0x63f6…eefd,271.89334351161904,2,460.2935127225
0x63f6…6a88,132.07828346271066,0,0
0x63f7…f671,382951.75085906615,0,0
0x6409…d346,16679.44752151947,0,0
0x641d…97c4,4706.901347665393,0,0
0x6420…b2df,116643.00719231545,0,0
0x642c…8306,574.9358412424577,0,0
0x642d…b002,286245.8721272318,0,0
0x642f…80d8,687.8881214867056,2,69.78609582691226
0x642f…e381,7127.549146350229,0,0
0x6466…ffb6,642.25543948239,0,0
0x647d…d94b,27541.597673191973,0,0
0x647e…b512,26451.078987246045,8,16096.342218305976
0x6488…85a6,140.543357,0,0
0x648b…bf72,463556.2516196836,0,0
0x64a5…0bec,18935343.04650525,0,0
0x64a7…9f77,33425.6534354335,0,0
0x64b0…a58d,135304.95721400002,0,0
0x64b3…6401,99863.74064380555,2,11494.964594043551
0x64b6…450d,1231.8247640616817,0,0
0x64c1…8a65,368.3562808955495,0,0
0x64e5…08f8,724.5749114354738,13,2761.9206858658754
0x64ea…11da,13043.73180091664,0,0
0x64ed…e9b2,10558.127814426205,0,0
0x64ef…df9a,245.68817336507428,0,0
0x64fd…b778,103.86413773439831,12,2754.7722992275535
0x64ff…63a0,166.87022949622562,0,0
0x6504…1f88,239364.710691,0,0
0x650d…57c6,21351.60321018557,0,0
0x650d…1ac0,132078.28428599058,0,0
0x6513…621a,132.07828346271066,0,0
0x6516…d3e0,653.742251314681,1,38.876175268954455
0x651a…3ddb,525.9724696664474,6,1309.3916361085692
0x6523…d2b8,28066.635235826012,0,0
0x652c…1cde,5043.283600147337,0,0
0x652c…1335,8850.06675726346,0,0
0x652e…ce05,102.54894416419415,0,0
0x6532…58de,160.5575525476421,8,3138.125172266
0x6538…6e79,34505.45155463315,0,0
0x653a…beec,472.84217694064955,2,56.19885565730266
0x6548…ac0e,1237.3386081771607,0,0
0x6549…665a,2488.942110740329,2,267.339234195
0x6559…ec35,2051.1017746071693,1,42.91848706986072
0x658a…62dd,5778.424901493591,0,0
0x658e…1c9f,231.13699605974364,0,0
0x659b…7149,2123.7541402181464,0,0
0x659d…0f75,26119.4913672766,0,0
0x65a4…1e30,20326.844068631704,0,0
0x65af…b041,82589.20978178558,1,2497.0139389674823
0x65af…9a3f,43793.67844751635,1,1699.556969074285
0x65b8…7714,163.6435345789651,0,0
0x65da…40b5,130597.456836383,0,0
0x65e6…60f5,2785.741239810997,0,0
0x65f3…45e1,30312.8503327343,0,0
0x65f9…da75,86326.643696,0,0
0x6621…1491,2568863.910445126,0,0
0x6635…0f7c,1652.430690973635,0,0
0x6644…eb81,23045.020350182767,0,0
0x6648…4c35,30522.484576061674,0,0
0x664d…54ea,16795084.898499805,0,0
0x664f…b25c,7232.699511063708,0,0
0x6650…c4a7,1180.3785177399088,3,364.2078740690155
0x6657…2504,21140.003622341435,0,0
0x6659…7b48,13816.105448,0,0
0x6697…e0e5,2284.8110691956294,7,16042.520962594248
0x669a…bbf3,391.61710872207465,5,383.9875298265406
0x66a7…6dc7,5851.434598869406,4,2512.2741378248634
0x66ac…26e0,211.8089803731359,4,146.65229654759008
0x66b0…4f9f,3796.3640708869866,0,0
0x66b0…b743,149098.6623840581,0,0
0x66b8…5a1e,2937.596153174883,2,92.98353447601355
0x66b8…a20f,20715.43340107706,0,0
0x66bf…bd40,248.14524276947083,0,0
0x66c2…aca4,19660.049532512654,0,0
0x66c2…0b1f,3355.3974960414107,0,0
0x66e4…b90d,68961.68110274184,0,0
0x670f…dcd5,468.25742895192076,0,0
0x6718…e02a,171626.77637888424,0,0
0x671f…ca4e,1675.7432214331416,0,0
0x6723…e216,145.28611180898173,0,0
0x6727…f2fc,765781.9175136725,0,0
0x672a…abdd,4688.7791149875275,0,0
0x672b…0712,17987.211319,0,0
0x6736…0b80,31771.754176235496,1,1139.125904505
0x673d…d6f6,71303.44995058705,0,0
0x6744…251e,799.4556885079106,0,0
0x6746…0712,955074.3529992602,1,34665.029294746884
0x6755…1b83,4845.435287404516,1,111.11248596127587
0x675a…765e,119.21546844519308,0,0
0x676c…566b,4305.043025296965,0,0
0x676c…b27c,16564.810136773325,0,0
0x6772…e8f4,150.7177732196554,2,50.713886246943936
0x6774…0aee,52997.49993575117,0,0
0x6775…b30c,122876.4505859099,0,0
0x6785…9b20,715.9737852559857,0,0
0x6791…4276,3032.63165825575,0,0
0x67b7…adf1,4266.601777997478,0,0
0x67bb…2a7f,41268.64843380552,0,0
0x67c1…d449,556.356575340529,57,27893.015734621276
0x67cd…1dde,516.056908,0,0
0x67cf…a3ff,91765.2232357654,0,0
0x67e2…6b6b,9148704.090387503,0,0
0x67ef…2601,59787.257230889634,0,0
0x67f3…a328,12014.722614875382,5,4613.342375546623
0x67fb…1d22,2999.927619113616,0,0
0x67fd…6a18,29057.222361796343,0,0
0x67fd…1279,49012.835419788906,0,0
0x67fd…e18e,19734.367000792623,3,5616.688607529438
0x67ff…ae3f,2806.6635235826016,0,0
0x6800…890f,33890.01008550935,2,1837.4084620178942
0x680d…2e7b,42029.05038804134,0,0
0x6811…9fce,525.2238937525531,1,24568.0100371125
0x6813…2c17,6603.914173135532,0,0
0x6817…4732,150479.944428829,0,0
0x6827…1bae,5022.761370394541,1,195.48175232208612
0x682c…6ee0,876.9849131740017,27,14149.735664447328
0x6838…f71a,7590.1359492847605,0,0
0x6846…ea7c,41715.101052426515,0,0
0x6850…8bdf,165.0978543283883,0,0
0x685b…7edb,1660.785246635658,3,756.0728154423164
0x686d…50ec,380180.01798999996,2,23866.078107915
0x687f…07ec,1305.9745683638303,0,0
0x6881…39f5,446.1094178930759,0,0
0x6888…9fc9,2112.9063721849575,3,270.50503045306664
0x688a…5652,2912.8113699273076,12,7361.02107071426
0x6892…c571,29114.331260202085,0,0
0x6897…1765,137031.2190925623,0,0
0x68af…a497,220540.6531064392,0,0
0x68b1…01c9,17329.119338016302,0,0
0x68b2…236a,16236.239108509235,0,0
0x68b5…867b,29717.613779109895,0,0
0x68b6…d141,21878.101230238073,0,0
0x68b7…d97d,10822.956378005334,0,0
0x68bc…6715,427.28929668678285,3,71.0616345901546
0x68c5…72d4,13950.388673566471,0,0
0x68c6…81a3,495.29356298516495,0,0
0x68c7…cd9a,2123.0351111526684,0,0
0x68d9…cca9,3356.6570009971206,0,0
0x68dd…bb92,26048.583283479686,3,6069.868713590896
0x68f5…af45,138860.66475936747,0,0
0x68f8…d7c6,23977.567726320034,0,0
0x68fd…e789,5565.530625283612,0,0
0x6905…b671,165.0978543283883,0,0
0x6907…859a,15989.577701999999,0,0
0x6909…4762,4762.499184441349,1,259.2306686178225
0x6910…766a,226066.297371,0,0
0x6923…26da,324.727271,0,0
0x6936…aaaa,960.6022972544655,0,0
0x6941…5bf5,114.93344383527942,0,0
0x6943…3efd,135.47923159265477,0,0
0x6949…0bed,1244887.2778267649,0,0
0x694f…9d9c,2501.1655031816445,0,0
0x6954…0e4c,232.81262478393415,0,0
0x6960…7e60,1291.2147271993963,0,0
0x6979…3d54,67600.93265364663,0,0
0x697e…e706,5516.720050539796,0,0
0x6991…0537,94723.96048185372,0,0
0x6994…4ac9,2465.8916027382884,2,373.5141029313452
0x699a…ad41,34953.596193682184,0,0
0x699b…aef7,1337.8322507895837,0,0
0x69a2…bf26,549.0008236069073,0,0
0x69a2…6ca3,170.64358546500117,5,47.254915284553825
0x69a5…0cf5,152.3485744134039,7,1235.0047862995127
0x69a6…79de,148326.6622210486,1,11643.925689279375
0x69b0…c4e3,14858.806889554948,0,0
0x69b1…0c2c,3632.152795224543,0,0
0x69b4…4ff5,20712.179331073887,0,0
0x69b9…29ed,165.0978543283883,0,0
0x69c1…a221,29375.394327637583,0,0
0x69d1…5422,21096.371006461133,0,0
0x69d8…cfff,107.45872844667144,45,90741.45944386563
0x69db…7c58,200,0,0
0x69df…d69a,2592.505019777909,0,0
0x6a0f…d5ca,60847.074325518435,0,0
0x6a2c…7307,102.87782185661146,0,0
0x6a30…2291,5898.101319495557,0,0
0x6a31…0bec,6596.102442578848,3,518.2291763774999
0x6a34…70fc,108044.79487357009,0,0
0x6a4a…8f67,47219.71996696904,0,0
0x6a52…d467,168.39981141495608,0,0
0x6a54…d26d,121.52456234630989,7,1061.055024775918
0x6a65…10e6,776.4578356528001,0,0
0x6a67…d9ca,3884.523144310672,0,0
0x6a6e…a6a9,3749.9373999646555,0,0
0x6a6f…d1e9,2893.2052637943766,0,0
0x6a7c…8b3b,1171.0909866430434,0,0
0x6a81…5b43,399.20233328630667,0,0
0x6a87…ded2,9558.621365115196,0,0
0x6ab7…4897,486.90005442096344,0,0
0x6abd…c034,247.64678149258248,0,0
0x6ae0…03cb,995.5621747178774,6,1523.9510269443972
0x6ae1…06c7,450.3781284510368,4,193.49138105454477
0x6ae2…4067,212.98608719064208,24,27523.398147600936
0x6ae7…e404,247.6237684389117,0,0
0x6af1…16bc,5662.911313497139,16,2026.7556993553073
0x6af6…bec7,228.2342103352964,1,5.816784435
0x6b02…1b97,716520.3963123098,0,0
0x6b1a…f094,765.0908951568416,2,165.20204920999998
0x6b29…c9e9,20051.556117052187,0,0
0x6b2e…8f26,82648.27387472916,0,0
0x6b38…e691,6639.7948734717875,1,170.711056845
0x6b4b…d79f,2161.964892714754,0,0
0x6b54…5bd3,397377.6502293146,2,16044.992973440969
0x6b62…910b,383780.2448246019,0,0
0x6b67…927e,165.0978543283883,0,0
0x6b68…5839,2673.1276537712592,0,0
0x6b8a…74d1,355.698595140638,0,0
0x6b8b…8335,466.90391948264505,0,0
0x6b8f…25e9,149.69474106795838,0,0
0x6b90…9e0a,198.40892040089682,0,0
0x6b97…83df,440.3264875187272,0,0
0x6bac…342c,53776.175413485136,0,0
0x6bc7…b30b,3803.928934744364,0,0
0x6bc9…2ca5,3318.2575662454437,0,0
0x6bd2…29d9,22320.612417254208,0,0
0x6bd8…b514,101224.82547313828,0,0
0x6bdc…0404,960.5789889671806,15,8682.071372670423
0x6bee…c468,3939.1782803066953,0,0
0x6bf0…e10c,25837.81420239277,0,0
0x6bf3…1972,405.4897898799572,6,802.5499996010244
0x6c0a…e312,1485.8806889554949,0,0
0x6c0c…a8c5,1012.4625552515652,5,1003.1428829900132
0x6c14…2e36,9311.034738987364,0,0
0x6c15…56e4,1045.4179267388522,0,0
0x6c1a…c7d0,425.3586230496656,5,274.2660969525
0x6c2c…6e3c,3416.265446423849,0,0
0x6c2e…3c04,101,0,0
0x6c32…9d6a,191.33219559779474,3,73.60048074811023
0x6c46…ba92,264.56699089506947,0,0
0x6c53…b34e,1248.1112010675624,0,0
0x6c55…7c08,33019.57086567766,0,0
0x6c74…2ea7,1619.52750651155,0,0
0x6c76…0d62,36394.68561372383,0,0
0x6c7e…7a7b,19155.572901118703,2,16816.69442628
0x6c83…9fe2,110.5268801732699,0,0
0x6c88…d97c,74615.05664663868,0,0
0x6c91…7d4d,930.2005419108424,0,0
0x6c99…ab0f,182817.86782898934,0,0
0x6c9a…503e,26767.288447328927,0,0
0x6ca9…aad3,71634.09736887748,0,0
0x6cae…d990,76938.22030562442,0,0
0x6cb3…2d23,3238.9391756430523,4,1099.5465127958842
0x6cc5…a9f6,304268.2550316793,0,0
